id,title,city,property,area(m²),rooms,price(TND),longitude,latitude,link
1,Projet R2 de haut standing à Chotrana I,Chotrana 1 à       La Soukra      ,Appartement,119,2,480 000,10.221983481427277,36.88376786563885,https://www.mubawab.tn/fr/a/7698270/projet-r2-de-haut-standing-%C3%A0-chotrana-i
2,Triplex S4 de 300 m² à Chotrana La Soukra,La Soukra à       La Soukra      ,Appartement,304,4,800 000,10.250620654844226,36.880806329542665,https://www.mubawab.tn/fr/a/7835117/triplex-s4-de-300-m%C2%B2-%C3%A0-chotrana-la-soukra
3,S3 NEUF à Résidence Flower Gardens Manouba,La Manouba à       La Manouba      ,Appartement,167,3,451 200,10.102193127209993,36.80998967871172,https://www.mubawab.tn/fr/pa/7933727/s3-neuf-%C3%A0-r%C3%A9sidence-flower-gardens-manouba
4,Un Unique S3 à vendre à boumhel El Bassatine,Bou Mhel à       Boumhel Bassatine      ,Appartement,130,3,372 000,10.34246,36.577239999999996,https://www.mubawab.tn/fr/pa/7576745/un-unique-s3-%C3%A0-vendre-%C3%A0-boumhel-el-bassatine
5,Appartement S3 de très haut standing,Les Jardins de Carthage à       Le Kram      ,Appartement,117,2,641 000,10.300316253845239,36.849904452724225,https://www.mubawab.tn/fr/pa/7711800/appartement-s3-de-tr%C3%A8s-haut-standing
6,A vendre appartement sylvie hammamet nord,Hammamet      ,Appartement,100,2,341 250,10.61457,36.40108,https://www.mubawab.tn/fr/a/7402162/a-vendre-appartement-sylvie-hammamet-nord
7,Appartement de 113.4 m² avec jardin à La Marsa,La Marsa à       La Marsa      ,Appartement,113,2,600 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7883856/appartement-de-113-4-m%C2%B2-avec-jardin-%C3%A0-la-marsa
8,Appartement S2 de 107.5 m² à La Marsa,La Marsa à       La Marsa      ,Appartement,107,2,550 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7913877/appartement-s2-de-107-5-m%C2%B2-%C3%A0-la-marsa
9,Appartement s2 a saloum bouficha,Hammamet Sud à       Hammamet      ,Appartement,100,2,170 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7960075/appartement-s2-a-saloum-bouficha
10,A Vendre appartement S2 à la soukra,La Soukra à       La Soukra      ,Appartement,126,2,370 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7864531/a-vendre-appartement-s2-%C3%A0-la-soukra
11,Appartement haut standing a 500m de la mer,Hammamet à       Hammamet      ,Appartement,110,2,300 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7959971/appartement-haut-standing-a-500m-de-la-mer
12,A vendre S2 Neuf aux jardins de carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,130,2,690 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7869926/a-vendre-s2-neuf-aux-jardins-de-carthage
13,S2 a VENDRE a La Soukra Parc,La Soukra à       La Soukra      ,Appartement,130,2,340 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7915627/s2-a-vendre-a-la-soukra-parc
14,S3 de 162 m² à Chotrana 1,Chotrana 1 à       La Soukra      ,Appartement,163,3,495 000,10.222711761757422,36.883496242496435,https://www.mubawab.tn/fr/a/7794243/s3-de-162-m%C2%B2-%C3%A0-chotrana-1
15,S2 neufs à Chotrana I Soukra,Chotrana 1 à       La Soukra      ,Appartement,117,2,460 000,10.225477068074824,36.88205660943988,https://www.mubawab.tn/fr/a/7857436/s2-neufs-%C3%A0-chotrana-i-soukra
16,"Appartement de 104m², 2 Pièces, Chott Meriem",Chatt Meriem à       Sousse Ville      ,Appartement,104,2,390 000,10.540988279724075,35.95951545987685,https://www.mubawab.tn/fr/pa/7063254/appartement-de-104m%C2%B2-2-pi%C3%A8ces-chott-meriem
17,A vendre Un S2 à la nouvelle médina,Nouvelle Medina à       Nouvelle Medina      ,Appartement,197,2,346 000,10.18348,36.78898,https://www.mubawab.tn/fr/pa/7809378/a-vendre-un-s2-%C3%A0-la-nouvelle-m%C3%A9dina
18,Des appartements s3 neufs à chotrana 1,La Soukra à       La Soukra      ,Appartement,146,3,527 000,10.228796682901379,36.8808014979204,https://www.mubawab.tn/fr/a/7819205/des-appartements-s3-neufs-%C3%A0-chotrana-1
19,S2 Prestige avec Vue Mer à Sky House Mrezga,Cité El Wafa à       Nabeul      ,Appartement,118,2,443 333,10.73505,36.450559999999996,https://www.mubawab.tn/fr/pa/7463069/s2-prestige-avec-vue-mer-%C3%A0-sky-house-mrezga
20,A vendre S2 à Gammarth,Gammarth à       La Marsa      ,Appartement,113,2,680 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7944535/a-vendre-s2-%C3%A0-gammarth
21,A vendre des appartements s3 de haut standing a ka,Cité de la Plage à       Hammam Sousse      ,Appartement,180,3,540 000,10.5972,35.8569,https://www.mubawab.tn/fr/a/7948262/a-vendre-des-appartements-s3-de-haut-standing-a-ka
22,A vendre un appartement S2 vue mer à chott mariem,Chatt Meriem à       Sousse Ville      ,Appartement,100,2,480 000,10.6339,35.8273,https://www.mubawab.tn/fr/a/7855368/a-vendre-un-appartement-s2-vue-mer-%C3%A0-chott-mariem
23,A vendre des appartements des S2 et S3 à khezema,Sousse Ville à       Sousse Ville      ,Appartement,118,3,470 000,10.6339,35.8273,https://www.mubawab.tn/fr/a/7925777/a-vendre-des-appartements-des-s2-et-s3-%C3%A0-khezema
24,A vendre appartement S2 à la marsa tunis,La Marsa à       La Marsa      ,Appartement,109,2,300 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7921644/a-vendre-appartement-s2-%C3%A0-la-marsa-tunis
25,Duplex S4 avec jardin à vendre aux Berges du Lac 2,Les Berges Du Lac 2 à       La Marsa      ,Appartement,327,4,1 800 000,10.2641808,36.8468986,https://www.mubawab.tn/fr/a/7754879/duplex-s4-avec-jardin-%C3%A0-vendre-aux-berges-du-lac-2
26,Appartement S2 avec vue sur lac à vendre au Lac 2,Les Berges Du Lac 2 à       La Marsa      ,Appartement,147,2,650 000,10.2641808,36.8468986,https://www.mubawab.tn/fr/a/7841769/appartement-s2-avec-vue-sur-lac-%C3%A0-vendre-au-lac-2
27,A vendre un S2 au centre urbain nord,Centre Urbain Nord à       Cité El Khadra      ,Appartement,127,2,470 000,10.226369,36.823935,https://www.mubawab.tn/fr/a/7938223/a-vendre-un-s2-au-centre-urbain-nord
28,A vendre un s2 au centre urbain nord,Centre Urbain Nord à       Cité El Khadra      ,Appartement,125,2,397 000,10.226369,36.823935,https://www.mubawab.tn/fr/a/7938908/a-vendre-un-s2-au-centre-urbain-nord
29,S3 A VENDRE jardin de carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,140,3,650 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7910442/s3-a-vendre-jardin-de-carthage
30,Appartement de luxe hammamet nord,Hammamet Nord à       Hammamet      ,Appartement,152,3,680 000,10.66479,36.42066,https://www.mubawab.tn/fr/a/7929172/appartement-de-luxe-hammamet-nord
31,S3 neuf de 175 m² à Chotrana I,Chotrana 1 à       La Soukra      ,Appartement,175,3,575 000,10.223028892915123,36.883520934615404,https://www.mubawab.tn/fr/a/7630952/s3-neuf-de-175-m%C2%B2-%C3%A0-chotrana-i
32,À VendreUn Coquet S2 à Boumhal El Bassatine,Bou Mhel à       Boumhel Bassatine      ,Appartement,98,2,280 000,10.34246,36.577239999999996,https://www.mubawab.tn/fr/pa/7576653/%C3%A0-vendreun-coquet-s2-%C3%A0-boumhal-el-bassatine
33,Un appart s2 a hammamet nord a vendre,Hammamet à       Hammamet      ,Appartement,90,2,250 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7940283/un-appart-s2-a-hammamet-nord-a-vendre
34,Appartement en S3 a vendre à Ezzahra,Ezzahra à       Ezzahra      ,Appartement,125,3,310 000,10.296050410190476,36.74396667641369,https://www.mubawab.tn/fr/a/7621014/appartement-en-s3-a-vendre-%C3%A0-ezzahra
35,Bel appartement à la nouvelle médina,Nouvelle Medina à       Nouvelle Medina      ,Appartement,114,2,270 000,10.18348,36.78898,https://www.mubawab.tn/fr/pa/7809360/bel-appartement-%C3%A0-la-nouvelle-m%C3%A9dina
36,Duplex s4 a vendre à Ain Zaghouan Nord,Ain Zaghouan Nord à       La Marsa      ,Appartement,236,3,1 100 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7938760/duplex-s4-a-vendre-%C3%A0-ain-zaghouan-nord
37,Appartement s3 a vendre à La Soukra,La Soukra à       La Soukra      ,Appartement,147,3,540 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7959208/appartement-s3-a-vendre-%C3%A0-la-soukra
38,Appartement a vendre aux Berges du Lac 2,Les Berges Du Lac 1 à       La Marsa      ,Appartement,131,2,530 000,10.237980219977615,36.836950933373316,https://www.mubawab.tn/fr/a/7959468/appartement-a-vendre-aux-berges-du-lac-2
39,Duplex en vente,Cité Ennasr 2 à       Ariana Ville      ,Appartement,197,4,550 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7904718/duplex-en-vente
40,S3 en vente,Cité Ennasr 2 à       Ariana Ville      ,Appartement,128,3,370 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7881262/s3-en-vente
41,Appartement edalia yasmine hammamet,Hammamet à       Hammamet      ,Appartement,144,2,492 720,10.53524,36.37488,https://www.mubawab.tn/fr/a/7397569/appartement-edalia-yasmine-hammamet
42,Appartement à vendre Gammarth Supérieur,La Marsa à       La Marsa      ,Appartement,150,2,675 000,10.282,36.91616,https://www.mubawab.tn/fr/a/7387624/appartement-%C3%A0-vendre-gammarth-sup%C3%A9rieur
43,S3 a vendre hammamet,Hammamet à       Hammamet      ,Appartement,111,3,361 500,10.61457,36.40108,https://www.mubawab.tn/fr/a/7439279/s3-a-vendre-hammamet
44,A vendre Résidence duplex et 3 appartement à manar 3,El Manar 3 à       El Menzah      ,Appartement,500,9,1 800 000,10.164723,36.845235,https://www.mubawab.tn/fr/a/7892625/a-vendre-r%C3%A9sidence-duplex-et-3-appartement-%C3%A0-manar-3
45,Vente appartement s3 à la Soukra,La Soukra à       La Soukra      ,Appartement,320,3,485 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7960010/vente-appartement-s3-%C3%A0-la-soukra
46,Appartement s2,Borj Louzir à       La Soukra      ,Appartement,111,2,288 600,10.2123551,36.865090099999996,https://www.mubawab.tn/fr/pa/6868741/appartement-s2
47,Etage S2 de villa en vente,Hergla      ,Appartement,100,2,170 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7955009/etage-s2-de-villa-en-vente
48,Maison en vente à Hergla,Hergla      ,Appartement,280,3,390 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7940954/maison-en-vente-%C3%A0-hergla
49,,Les Jardins de Carthage à       Le Kram      ,Appartement,136,2,715 000,10.305353408920894,36.849629178665424,https://www.mubawab.tn/fr/pa/6974432/luxueux-s2-%C3%A0-vendre
50,S3 en vente,Cité Ennasr 2 à       Ariana Ville      ,Appartement,176,3,550 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7878205/s3-en-vente
51,S3 en vente,Cité Ennasr 1 à       Ariana Ville      ,Appartement,170,3,430 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7945133/s3-en-vente
52,S2 en vente,Cité Ennasr 2 à       Ariana Ville      ,Appartement,168,2,390 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7885476/s2-en-vente
53,S2 en vente,Ennasr      ,Appartement,91,2,270 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7936800/s2-en-vente
54,Un Joli Appartement à vendre Résidence EL IZ,Cité el Ghazela à       Raoued      ,Appartement,131,2,288 200,10.191389,36.954444,https://www.mubawab.tn/fr/pa/7599348/un-joli-appartement-%C3%A0-vendre-r%C3%A9sidence-el-iz
55,A vendre appartement avec jardin vue lac,Les Berges Du Lac 1 à       La Marsa      ,Appartement,335,2,850 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7889744/a-vendre-appartement-avec-jardin-vue-lac
56,S3 Pour Usage Bureautique ou Habitation Ariana,Ariana à       Ariana Ville      ,Appartement,108,3,250 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7914992/s3-pour-usage-bureautique-ou-habitation-ariana
57,Vente appartement s2 de standing la marsa,La Marsa à       La Marsa      ,Appartement,120,2,380 000,10.276223200000004,36.8941992,https://www.mubawab.tn/fr/a/7300527/vente-appartement-s2-de-standing-la-marsa
58,A vendre un appartement en S3 à Gammarth,Gammarth à       La Marsa      ,Appartement,206,3,780 000,10.288893,36.917739,https://www.mubawab.tn/fr/a/7915378/a-vendre-un-appartement-en-s3-%C3%A0-gammarth
59,A Vendre un Spacieux S2 avec vue piscine et jardin,El Kantaoui à       Hammam Sousse      ,Appartement,133,2,580 000,10.591493820190408,35.895967454115386,https://www.mubawab.tn/fr/pa/6821745/a-vendre-un-spacieux-s2-avec-vue-piscine-et-jardin
60,Joli Triplex avec jardin à vendre aux Jardins de Carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,372,3,1 300 000,10.3124463,36.8325498,https://www.mubawab.tn/fr/a/7195888/joli-triplex-avec-jardin-%C3%A0-vendre-aux-jardins-de-carthage
61,Coquet Appartement disponible pour la vente à Sovi,Chott Meriem à       Akouda      ,Appartement,101,2,285 000,10.57,35.87,https://www.mubawab.tn/fr/a/7938679/coquet-appartement-disponible-pour-la-vente-%C3%A0-sovi
62,A vendre un spacieux s3 direct promoteur,Chotrana 1 à       La Soukra      ,Appartement,200,3,570 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7935491/a-vendre-un-spacieux-s3-direct-promoteur
63,A vendre un duplex neuf à la soukra,La Soukra à       La Soukra      ,Appartement,210,3,790 000,10.25,36.88333299999999,https://www.mubawab.tn/fr/a/7833246/a-vendre-un-duplex-neuf-%C3%A0-la-soukra
64,Vente s2 à la Soukra,La Soukra à       La Soukra      ,Appartement,123,2,335 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7928141/vente-s2-%C3%A0-la-soukra
65,À vendre S2 aux Jardins de Carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,96,2,430 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7868298/%C3%A0-vendre-s2-aux-jardins-de-carthage
66,Luxueux S2 à vendre aux jardins de Carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,136,2,715 000,10.305353408920894,36.849629178665424,https://www.mubawab.tn/fr/pa/6974435/luxueux-s2-%C3%A0-vendre-aux-jardins-de-carthage
67,S2 au RDC dans une résidence pied dans l'eau,Hergla      ,Appartement,105,2,440 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7796671/s2-au-rdc-dans-une-r%C3%A9sidence-pied-dans-l-eau
68,S2 en vente à Hergla,Hergla      ,Appartement,113,2,235 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7886140/s2-en-vente-%C3%A0-hergla
69,,Les Jardins de Carthage à       Le Kram      ,Appartement,140,3,715 000,10.305353408920894,36.849629178665424,https://www.mubawab.tn/fr/pa/7040934/fabuleux-s3-%C3%A0-vendre-aux-jardins-de-carthage
70,S2 en vente avec une vue sur mer,Hergla      ,Appartement,82,2,192 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7934104/s2-en-vente-avec-une-vue-sur-mer
71,,Les Jardins de Carthage à       Le Kram      ,Appartement,136,2,715 000,10.305353408920894,36.849629178665424,https://www.mubawab.tn/fr/pa/6974429/superbe-s2-%C3%A0-vendre-aux-jardins-de-carthage
72,Des Appartements à vendre à Soviva,Tantana à       Akouda      ,Appartement,84,2,280 000,10.57,35.87,https://www.mubawab.tn/fr/a/7943045/des-appartements-%C3%A0-vendre-%C3%A0-soviva
73,Appartement s2 à La Soukra,La Soukra à       La Soukra      ,Appartement,124,2,365 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7928798/appartement-s2-%C3%A0-la-soukra
74,S2 à Belvédère,Tunis Belvedere à       El Menzah      ,Appartement,80,2,230 000,10.164723,36.845235,https://www.mubawab.tn/fr/a/7846090/s2-%C3%A0-belv%C3%A9d%C3%A8re
75,Vente appart de haut standing a la marsa ville,La Marsa à       La Marsa      ,Appartement,222,4,1 550 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7959107/vente-appart-de-haut-standing-a-la-marsa-ville
76,S1 De 42m² à Lafayette,Montplaisir à       Tunis      ,Appartement,42,2,110 000,10.16596,36.81881,https://www.mubawab.tn/fr/a/7945518/s1-de-42m%C2%B2-%C3%A0-lafayette
77,Appartement S2 Neuf Avec Vue Dégagée À Vendre Aux Jardins De Carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,101,2,562 800,10.291834,36.8555704,https://www.mubawab.tn/fr/a/7839891/appartement-s2-neuf-avec-vue-d%C3%A9gag%C3%A9e-%C3%A0-vendre-aux-jardins-de-carthage
78,Vend appartement à Chotrana 2. Surface totale 162 m²,Chotrana 2 à       La Soukra      ,Appartement,162,3,640 000,10.204040500792289,36.875929462002745,https://www.mubawab.tn/fr/pa/7890973/vend-appartement-%C3%A0-chotrana-2-surface-totale-162-m%C2%B2
79,Appartement prestige,Hammamet Nord à       Hammamet      ,Appartement,180,3,600 000,10.61457,36.40107999999999,https://www.mubawab.tn/fr/a/7916654/appartement-prestige
80,S4 à Port El Kantaoui,El Kantaoui à       Hammam Sousse      ,Appartement,150,4,1 000 000,10.5972,35.8569,https://www.mubawab.tn/fr/a/7956745/s4-%C3%A0-port-el-kantaoui
81,Duplex en S3 avec piscine,Les Jardins de Carthage à       Le Kram      ,Appartement,180,3,1 097 450,10.291834,36.8555704,https://www.mubawab.tn/fr/a/7959479/duplex-en-s3-avec-piscine
82,Duplex en S2 avec piscine Direct promoteur,Les Jardins de Carthage à       Le Kram      ,Appartement,140,2,1 063 500,10.291834,36.8555704,https://www.mubawab.tn/fr/a/7959475/duplex-en-s2-avec-piscine-direct-promoteur
83,S2 avec terrasse Direct promoteur,Les Jardins de Carthage à       Le Kram      ,Appartement,112,2,662 300,10.291834,36.8555704,https://www.mubawab.tn/fr/a/7959477/s2-avec-terrasse-direct-promoteur
84,Superbe appartement S2 vue mer à Gammarth,Gammarth Supérieur à       La Marsa      ,Appartement,150,2,1 250 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7944589/superbe-appartement-s2-vue-mer-%C3%A0-gammarth
85,A Vendre Appartement au zone touristique Sousse,Sousse Corniche      ,Appartement,210,3,780 000,10.64549,35.81771,https://www.mubawab.tn/fr/a/7959941/a-vendre-appartement-au-zone-touristique-sousse
86,Un unique Appartement S3 à vendre avec Balcon,Les Jardins de Carthage à       Le Kram      ,Appartement,145,3,725 000,10.316667,36.833333,https://www.mubawab.tn/fr/pa/7552072/un-unique-appartement-s3-%C3%A0-vendre-avec-balcon
87,S2 en vente à Hergla,Hergla      ,Appartement,113,2,235 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7886140/s2-en-vente-%C3%A0-hergla
88,S2 en vente avec une vue sur mer,Hergla      ,Appartement,82,2,192 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7934104/s2-en-vente-avec-une-vue-sur-mer
89,Grand S3 à vendre,Les Jardins de Carthage à       Le Kram      ,Appartement,140,3,730 000,10.305353408920894,36.849629178665424,https://www.mubawab.tn/fr/pa/6974438/grand-s3-%C3%A0-vendre
90,S2 en vente proche de la mer avec parking,Hergla      ,Appartement,70,2,210 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7940617/s2-en-vente-proche-de-la-mer-avec-parking
91,Appartement S3 en Vente,Hergla      ,Appartement,143,3,395 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7939168/appartement-s3-en-vente
92,S3 de charme neuf à Chotrana 2 THE VILLLAGE,Chotrana 2 à       La Soukra      ,Appartement,168,3,641 679,10.207871798866682,36.889339697914586,https://www.mubawab.tn/fr/pa/7933297/s3-de-charme-neuf-%C3%A0-chotrana-2-the-villlage
93,Appts à 100 m de la Plage de Chott Meriem,Chott Meriem à       Akouda      ,Appartement,67,2,260 000,10.57,35.87,https://www.mubawab.tn/fr/a/7918036/appts-%C3%A0-100-m-de-la-plage-de-chott-meriem
94,A vendre un appartement s2 à Fouchena,Cité El Hidhab à       Fouchana      ,Appartement,89,2,163 000,10.16982,36.70107,https://www.mubawab.tn/fr/a/7938253/a-vendre-un-appartement-s2-%C3%A0-fouchena
95,Bel appartement S3 avec vue jardin et piscine,El Kantaoui à       Hammam Sousse      ,Appartement,142,3,740 000,10.591493820190408,35.895967454115386,https://www.mubawab.tn/fr/pa/7413115/bel-appartement-s3-avec-vue-jardin-et-piscine
96,Grands S2 à Zahrat El Medina II,Ezzahra à       Ezzahra      ,Appartement,125,2,318 000,8.640399879239256,37.72615128650077,https://www.mubawab.tn/fr/pa/7404562/grands-s2-%C3%A0-zahrat-el-medina-ii
97,Appartement à vendre à Chotrana 2. Surface totale 162 m²,Chotrana 2 à       La Soukra      ,Appartement,162,3,640 000,10.204040500792289,36.875929462002745,https://www.mubawab.tn/fr/pa/7889037/appartement-%C3%A0-vendre-%C3%A0-chotrana-2-surface-totale-162-m%C2%B2
98,S3 de luxe à La Marsa: Vivez l'Exception,La Marsa à       La Marsa      ,Appartement,202,3,1 285 000,10.320207331406772,36.87200592936379,https://www.mubawab.tn/fr/pa/7891730/s3-de-luxe-%C3%A0-la-marsa-vivez-l-exception
99,S3 Luxe à La Marsa: Prestige Assuré,La Marsa à       La Marsa      ,Appartement,167,3,1 067 000,10.320207331406772,36.87200592936379,https://www.mubawab.tn/fr/pa/7892024/s3-luxe-%C3%A0-la-marsa-prestige-assur%C3%A9
100,Appartement S2 à vendre,Kairouan Ville à       Kairouan Ville      ,Appartement,127,2,254 000,10.0924,35.6776,https://www.mubawab.tn/fr/a/7958507/appartement-s2-%C3%A0-vendre
101,Appartement S3 à vendre,Kairouan Ville à       Kairouan Ville      ,Appartement,167,3,324 000,10.0924,35.6776,https://www.mubawab.tn/fr/a/7958516/appartement-s3-%C3%A0-vendre
102,Un unique Appartement S3 à vendre avec Balcon,Les Jardins de Carthage à       Le Kram      ,Appartement,145,3,725 000,10.316667,36.833333,https://www.mubawab.tn/fr/pa/7552072/un-unique-appartement-s3-%C3%A0-vendre-avec-balcon
103,Studio style duplex au Centre Ville,Monastir Ville à       Monastir Ville      ,Appartement,35,2,78 000,10.8225,35.7678,https://www.mubawab.tn/fr/a/7930012/studio-style-duplex-au-centre-ville
104,Vente S2 Neuf avec jardin à la nouvelle soukra,La Soukra à       La Soukra      ,Appartement,127,2,486 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7863784/vente-s2-neuf-avec-jardin-%C3%A0-la-nouvelle-soukra
105,A vendre Immeuble R2 à Tunis,Bab El Khadra à       Tunis      ,Appartement,238,8,500 000,10.16596,36.81881,https://www.mubawab.tn/fr/a/7614613/a-vendre-immeuble-r2-%C3%A0-tunis
106,S2 direct promoteur en vente à hergla,Hergla      ,Appartement,89,2,265 000,10.5079,36.0301,https://www.mubawab.tn/fr/a/7722288/s2-direct-promoteur-en-vente-%C3%A0-hergla
107,Vend appartement à Mornag. Surface de 92 m²,Mornag à       Mornag      ,Appartement,92,2,200 000,10.29964,36.68902,https://www.mubawab.tn/fr/pa/7829561/vend-appartement-%C3%A0-mornag-surface-de-92-m%C2%B2
108,"Duplex S3, La Marsa",La Marsa à       La Marsa      ,Appartement,130,3,800 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7960014/duplex-s3-la-marsa
109,A vendre S4 à Cité El Khadra,Cité El Khadra à       Cité El Khadra      ,Appartement,210,4,380 000,10.1864877,36.8305241,https://www.mubawab.tn/fr/a/7800704/a-vendre-s4-%C3%A0-cit%C3%A9-el-khadra
110,Un s3 de 153m²couvert et 50m² jardin Chotrana 1,Chotrana 1 à       La Soukra      ,Appartement,153,3,610 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7952631/un-s3-de-153m%C2%B2couvert-et-50m%C2%B2-jardin-chotrana-1
111,S2 a Vendre aux Jardin De Carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,160,2,490 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7937309/s2-a-vendre-aux-jardin-de-carthage
112,S2 a VENDRE a La Soukra Chotrana1,Chotrana 1 à       La Soukra      ,Appartement,153,2,425 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7917102/s2-a-vendre-a-la-soukra-chotrana1
113,S2 a Vendre Jardin De Carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,155,2,450 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7943820/s2-a-vendre-jardin-de-carthage
114,S2 avec terrasse Direct promoteur,Les Jardins de Carthage à       Le Kram      ,Appartement,99,2,592 600,10.291834,36.8555704,https://www.mubawab.tn/fr/a/7959478/s2-avec-terrasse-direct-promoteur
115,S2 de 130m2 à La Marina,Yasmine Hammamet à       Hammamet      ,Appartement,130,2,500 000,10.5458027709049,36.37432258739402,https://www.mubawab.tn/fr/a/7936484/s2-de-130m2-%C3%A0-la-marina
116,S2 de 130m² à hammamet Sud,Hammamet Sud à       Hammamet      ,Appartement,130,2,470 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7785172/s2-de-130m%C2%B2-%C3%A0-hammamet-sud
117,S3 à Vendre Aux Jardins De Carthage,Les Jardins de Carthage à       Le Kram      ,Appartement,162,3,825 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7943990/s3-%C3%A0-vendre-aux-jardins-de-carthage
118,Superbe appartement à vendre à Mosque Erraoudha. Superficie 300 m². Places de stationnement et jardin,Mosque Erraoudha à       La Soukra      ,Appartement,300,4,265 000,9.537500000000001,33.88689999999999,https://www.mubawab.tn/fr/a/7959804/superbe-appartement-%C3%A0-vendre-%C3%A0-mosque-erraoudha-superficie-300-m%C2%B2-places-de-stationnement-et-jardin
119,Vente appartement S2 à Sahloul4 Direct Promoteur,Sahloul à       Sousse Ville      ,Appartement,102,2,340 000,10.6339,35.8273,https://www.mubawab.tn/fr/a/7863304/vente-appartement-s2-%C3%A0-sahloul4-direct-promoteur
120,AV immeuble R3 zone touristique Hammamet Nord,Hammamet Nord à       Hammamet      ,Appartement,93,2,850 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7928129/av-immeuble-r3-zone-touristique-hammamet-nord
121,A vendre un rez de chaussée avec jardin,Ain Zaghouan Nord à       La Marsa      ,Appartement,172,2,400 000,10.283898514944106,36.853148819064124,https://www.mubawab.tn/fr/a/7957440/a-vendre-un-rez-de-chauss%C3%A9e-avec-jardin
122,S2 en vente,Cité Frina à       Monastir Ville      ,Appartement,98,2,235 000,10.8225,35.7678,https://www.mubawab.tn/fr/a/7953775/s2-en-vente
123,Appartement haut standing à vendre à Mornag,Mornag à       Mornag      ,Appartement,125,2,180 000,10.29964,36.68902,https://www.mubawab.tn/fr/a/7959788/appartement-haut-standing-%C3%A0-vendre-%C3%A0-mornag
124,Opportunité s1 au cœur de la Marsa direct promoteur,La Marsa à       La Marsa      ,Appartement,70,2,560 000,10.2762232,36.8941992,https://www.mubawab.tn/fr/a/7901154/opportunit%C3%A9-s1-au-c%C5%93ur-de-la-marsa-direct-promoteur
125,Appartement S1 à vendre à la Marsa,La Marsa à       La Marsa      ,Appartement,75,2,550 000,10.2762232,36.8941992,https://www.mubawab.tn/fr/a/7947717/appartement-s1-%C3%A0-vendre-%C3%A0-la-marsa
126,Triplex A Vendre,Les Jardins de Carthage à       Le Kram      ,Appartement,1074,5,1 980 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7959777/triplex-a-vendre
127,La ghazelle vente App S3 136m2,Cité el Ghazela à       Raoued      ,Appartement,135,4,270 000,10.191389,36.954444,https://www.mubawab.tn/fr/a/7934556/la-ghazelle-vente-app-s3-136m2
